source,register,label,fact_id,variant_key,n_input_tokens,mean_nll,perplexity,reference_model
medqa-sonnet,textbook,1,medqa_test_719,medqa_test_719__textbook__correct,111,2.295111656188965,9.9255441988549,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_969,medqa_test_969__colloquial__wrong,119,4.157740116119385,63.92689188467092,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_719,medqa_test_719__patient__correct,86,2.972273588180542,19.53628661108941,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_719,medqa_test_719__patient__wrong,68,3.137596368789673,23.048400370457014,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_969,medqa_test_969__colloquial__correct,133,3.850109100341797,46.9981904705266,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_719,medqa_test_719__colloquial__correct,62,4.055773735046387,57.72981329995462,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_719,medqa_test_719__colloquial__wrong,48,4.544912815093994,94.15221819926718,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_32,medqa_test_32__textbook__wrong,228,1.4641056060791016,4.323674442306827,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_32,medqa_test_32__clinical_note__correct,138,2.9469165802001958,19.04713278364768,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_32,medqa_test_32__clinical_note__wrong,140,3.017309188842773,20.43622760464705,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_32,medqa_test_32__textbook__correct,270,1.532370686531067,4.629138059585637,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_32,medqa_test_32__patient__correct,167,2.55492901802063,12.870386059620266,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_32,medqa_test_32__colloquial__wrong,167,2.942138910293579,18.956348910915278,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_32,medqa_test_32__patient__wrong,242,2.2784383296966557,9.76142437361772,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_876,medqa_test_876__textbook__correct,146,2.345999956130981,10.44371076049679,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_32,medqa_test_32__colloquial__correct,172,3.2414891719818115,25.571774176642627,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_876,medqa_test_876__clinical_note__correct,79,3.895479917526245,49.17964987595092,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_876,medqa_test_876__textbook__wrong,142,2.418539524078369,11.229446995949996,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_876,medqa_test_876__patient__wrong,162,2.242653608322144,9.418290611007947,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_876,medqa_test_876__patient__correct,163,2.236511468887329,9.360619450300565,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_876,medqa_test_876__clinical_note__wrong,78,3.918225049972534,50.31106585225108,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_876,medqa_test_876__colloquial__correct,130,3.5573525428771973,35.07022720962564,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_876,medqa_test_876__colloquial__wrong,138,3.4732494354248047,32.241338561219656,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_126,medqa_test_126__textbook__correct,235,1.8061102628707888,6.08672556380299,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_126,medqa_test_126__textbook__wrong,230,1.7648025751113892,5.840419200148672,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_126,medqa_test_126__clinical_note__wrong,95,3.3875906467437744,29.594562547732227,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_126,medqa_test_126__patient__correct,197,2.388180732727051,10.893657430108393,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_126,medqa_test_126__patient__wrong,176,2.42957067489624,11.354006473458895,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_126,medqa_test_126__clinical_note__correct,193,2.6221494674682617,13.76527982979066,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_126,medqa_test_126__colloquial__wrong,102,3.883862018585205,48.61159188339333,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_126,medqa_test_126__colloquial__correct,125,3.795897483825684,44.51817282176079,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_179,medqa_test_179__textbook__correct,200,1.8561564683914185,6.3990943234531485,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_179,medqa_test_179__textbook__wrong,190,1.8585416078567505,6.414375272219081,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_179,medqa_test_179__clinical_note__correct,117,3.5403568744659424,34.479221749340226,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_179,medqa_test_179__patient__wrong,158,2.286421060562134,9.839659044967208,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_179,medqa_test_179__clinical_note__wrong,101,3.839691400527954,46.51111891810754,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_179,medqa_test_179__patient__correct,199,2.214730978012085,9.158944822606324,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_179,medqa_test_179__colloquial__correct,135,4.042266368865967,56.95527831209007,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_367,medqa_test_367__textbook__correct,269,1.7573317289352417,5.796948908815757,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_179,medqa_test_179__colloquial__wrong,124,4.068706512451172,58.48126885488939,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_367,medqa_test_367__patient__correct,184,2.57937240600586,13.18885831347215,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_367,medqa_test_367__clinical_note__wrong,168,3.115406990051269,22.54260310195156,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_367,medqa_test_367__patient__wrong,162,2.59187388420105,13.354773469591771,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_367,medqa_test_367__textbook__wrong,295,1.767952561378479,5.8588454463984405,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_367,medqa_test_367__clinical_note__correct,179,2.7715418338775635,15.983258550947625,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_367,medqa_test_367__colloquial__correct,150,3.551403760910034,34.86222137849431,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_480,medqa_test_480__clinical_note__wrong,59,5.446460723876953,231.9358265899945,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_480,medqa_test_480__clinical_note__correct,65,5.078150749206543,160.47701911054853,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_480,medqa_test_480__textbook__correct,163,2.145068645477295,8.54262762991827,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_480,medqa_test_480__textbook__wrong,133,2.298044443130493,9.954696433019258,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_367,medqa_test_367__colloquial__wrong,173,3.5868377685546875,36.11967636646309,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_480,medqa_test_480__patient__wrong,125,2.4777581691741943,11.914524108002825,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_480,medqa_test_480__patient__correct,131,2.546189308166504,12.758392727224216,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_121,medqa_test_121__textbook__wrong,190,1.5153766870498655,4.551135157674855,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_121,medqa_test_121__textbook__correct,177,1.5205928087234497,4.574936453672871,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_480,medqa_test_480__colloquial__correct,95,4.550105094909668,94.64235422195054,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_121,medqa_test_121__clinical_note__correct,80,3.408172607421875,30.209988279226,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_480,medqa_test_480__colloquial__wrong,101,4.713594436645508,111.45204811469792,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_121,medqa_test_121__clinical_note__wrong,72,3.4638941287994385,31.9411174727894,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_121,medqa_test_121__patient__wrong,139,2.4294798374176025,11.352975150980487,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_121,medqa_test_121__patient__correct,198,2.1408257484436035,8.506458924792803,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_81,medqa_test_81__textbook__wrong,110,2.647624254226685,14.120452160161165,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_81,medqa_test_81__textbook__correct,130,2.671853542327881,14.466759107365345,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_121,medqa_test_121__colloquial__correct,122,3.4763195514678955,32.34047531478727,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_81,medqa_test_81__patient__correct,133,2.664907455444336,14.366619932015428,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_121,medqa_test_121__colloquial__wrong,115,3.617746353149414,37.25351687607182,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_81,medqa_test_81__patient__wrong,125,2.753040075302124,15.690259021400228,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_81,medqa_test_81__clinical_note__correct,86,4.38788652420044,80.47016738118585,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_81,medqa_test_81__clinical_note__wrong,61,5.142547130584717,171.1511579378157,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_11,medqa_test_11__textbook__correct,232,1.8063957691192627,6.0884636100839336,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_81,medqa_test_81__colloquial__correct,128,3.960557699203491,52.486589517374014,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_11,medqa_test_11__clinical_note__correct,126,3.397778987884521,29.89762326835507,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_11,medqa_test_11__clinical_note__wrong,135,3.592933893203736,36.340538934761966,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_81,medqa_test_81__colloquial__wrong,91,4.263618469238281,71.06667132968494,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_11,medqa_test_11__textbook__wrong,234,1.7456856966018677,5.729829053015047,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_11,medqa_test_11__patient__correct,230,2.258444309234619,9.568192433803162,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_11,medqa_test_11__patient__wrong,239,2.2622954845428467,9.605112266992052,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_829,medqa_test_829__textbook__correct,199,1.634087324142456,5.124778600262036,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_829,medqa_test_829__clinical_note__correct,113,2.9379961490631104,18.87797972806612,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_829,medqa_test_829__textbook__wrong,208,1.618780255317688,5.046930593929152,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_829,medqa_test_829__clinical_note__wrong,108,3.026522397994995,20.625380860110344,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_829,medqa_test_829__patient__correct,156,2.3725781440734863,10.7250072850596,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_829,medqa_test_829__patient__wrong,156,2.3006222248077397,9.980390569796302,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_11,medqa_test_11__colloquial__wrong,203,3.4977970123291016,33.04257932454022,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_11,medqa_test_11__colloquial__correct,202,3.4175052642822266,30.493247457999505,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_829,medqa_test_829__colloquial__wrong,143,3.630750179290772,37.74111860566016,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1171,medqa_test_1171__clinical_note__correct,196,3.706194877624512,40.69864817911204,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1171,medqa_test_1171__clinical_note__wrong,188,3.697157144546509,40.3324818095766,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1171,medqa_test_1171__textbook__correct,305,2.029198408126831,7.6079854145934895,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1171,medqa_test_1171__textbook__wrong,266,2.104015827178955,8.199029775254798,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1171,medqa_test_1171__patient__wrong,199,2.710610628128052,15.038455615777693,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1171,medqa_test_1171__patient__correct,170,2.5534627437591557,12.85152837245507,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1068,medqa_test_1068__textbook__correct,169,2.1119961738586426,8.264722652623997,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1171,medqa_test_1171__colloquial__wrong,129,4.147009372711182,63.24457623536018,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1171,medqa_test_1171__colloquial__correct,169,3.831961154937744,46.15296264767802,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1068,medqa_test_1068__patient__correct,136,2.239320516586304,9.386950842582324,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1068,medqa_test_1068__patient__wrong,141,2.485612154006958,12.008469037747144,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1068,medqa_test_1068__clinical_note__correct,81,4.16192102432251,64.19472385164407,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1068,medqa_test_1068__textbook__wrong,159,2.163748264312744,8.703700362987117,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1068,medqa_test_1068__clinical_note__wrong,91,4.4621686935424805,86.67527753131485,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_829,medqa_test_829__colloquial__correct,134,3.75745153427124,42.83911273674032,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1068,medqa_test_1068__colloquial__wrong,121,4.062124252319336,58.09759403942904,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1203,medqa_test_1203__textbook__wrong,140,2.7719082832336426,15.989116679039745,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1203,medqa_test_1203__clinical_note__wrong,93,3.637839794158936,38.00963933081832,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1203,medqa_test_1203__patient__wrong,166,2.36050033569336,10.596251809340371,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1203,medqa_test_1203__patient__correct,191,2.3551597595214844,10.539812562609804,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1203,medqa_test_1203__colloquial__wrong,124,3.391453742980957,29.709110302998077,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1203,medqa_test_1203__clinical_note__correct,89,4.232484340667725,68.88816142363883,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1203,medqa_test_1203__colloquial__correct,146,3.682248830795288,39.735652430340224,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_820,medqa_test_820__textbook__correct,145,2.00939679145813,7.458816768074991,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1203,medqa_test_1203__textbook__correct,134,2.4616212844848637,11.723803761065374,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_820,medqa_test_820__textbook__wrong,140,2.102820873260498,8.189238163924609,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_820,medqa_test_820__clinical_note__wrong,67,4.130870342254639,62.23206256498296,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_820,medqa_test_820__clinical_note__correct,77,3.492732524871826,32.87565863663955,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_820,medqa_test_820__patient__wrong,144,2.69755220413208,14.843353720169585,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_820,medqa_test_820__patient__correct,192,2.5344955921173096,12.610068625578204,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_820,medqa_test_820__colloquial__wrong,113,3.726834774017334,41.54739293213875,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1180,medqa_test_1180__textbook__correct,102,2.262331008911133,9.60545348859846,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1068,medqa_test_1068__colloquial__correct,133,3.932546615600586,51.03678338519131,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1180,medqa_test_1180__patient__correct,134,2.182770252227783,8.87084673430109,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1180,medqa_test_1180__clinical_note__correct,64,4.273117065429688,71.74492105394883,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_820,medqa_test_820__colloquial__correct,131,3.722628355026245,41.37299424360672,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1180,medqa_test_1180__textbook__wrong,126,1.951235294342041,7.037375443518758,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1180,medqa_test_1180__patient__wrong,122,2.626181125640869,13.820888755481018,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1180,medqa_test_1180__clinical_note__wrong,56,4.518278121948242,91.67760433955326,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1180,medqa_test_1180__colloquial__wrong,75,4.1256842613220215,61.91015748629373,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1180,medqa_test_1180__colloquial__correct,91,4.080832958221436,59.19475607908966,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_901,medqa_test_901__patient__wrong,121,2.6860456466674805,14.673536695950832,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_901,medqa_test_901__clinical_note__wrong,130,3.477490901947021,32.37837954127542,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_901,medqa_test_901__textbook__correct,271,2.057825326919556,7.82892593013268,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_901,medqa_test_901__clinical_note__correct,144,3.310455322265625,27.39759736842813,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_901,medqa_test_901__textbook__wrong,275,1.9995070695877075,7.3854147060117405,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_901,medqa_test_901__patient__correct,205,2.426278829574585,11.316692290322257,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_901,medqa_test_901__colloquial__correct,162,3.5858407020568848,36.08368059531743,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1100,medqa_test_1100__clinical_note__correct,91,4.029007434844971,56.20509633158623,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1100,medqa_test_1100__clinical_note__wrong,82,4.2840094566345215,72.53066635497079,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1100,medqa_test_1100__textbook__wrong,158,2.5156311988830566,12.374417032782022,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1100,medqa_test_1100__textbook__correct,170,2.603178024291992,13.506594184409876,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1100,medqa_test_1100__patient__correct,184,2.805009365081787,16.527230684204973,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1100,medqa_test_1100__patient__wrong,209,2.6039650440216064,13.51722832460307,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1163,medqa_test_1163__textbook__wrong,131,2.64833664894104,14.1305150796041,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1163,medqa_test_1163__textbook__correct,130,2.484596014022827,11.99627294972545,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1163,medqa_test_1163__patient__correct,145,3.0321266651153564,20.741295508851664,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1100,medqa_test_1100__colloquial__wrong,174,3.615595579147339,37.173479082944645,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1163,medqa_test_1163__clinical_note__correct,67,4.698872089385986,109.82323177947364,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_901,medqa_test_901__colloquial__wrong,175,3.3727734088897705,29.15928563976029,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1163,medqa_test_1163__patient__wrong,153,3.0256621837615967,20.60764624280392,gemma-2-2b-it
